Date & Time | MagX | MagY | MagZ | AccX | AccY | AccZ | GyroX | GyroY | GyroZ | Temp | Roll | Pitch | Yaw
2021-10-14 02:53:27.792 14.5 36.375 131.125 0.001 0.039 1.026 0.03 0.03 0.061 32.71 2.47 6.1 160.28
2021-10-14 02:53:28.760 10.0 32.625 131.0 -0.001 0.038 1.027 0.0 -0.03 0.061 32.71 2.59 6.17 160.09
2021-10-14 02:53:29.732 14.625 30.625 133.875 -0.0 0.037 1.026 0.061 0.03 0.061 32.76 2.38 5.91 159.94
2021-10-14 02:53:30.688 11.5 29.25 134.125 0.0 0.038 1.028 -0.03 -0.061 0.091 32.79 2.25 5.75 159.81
2021-10-14 02:53:31.641 12.625 32.0 134.875 0.001 0.038 1.026 -0.03 -0.03 0.03 32.77 2.29 5.79 159.63
2021-10-14 02:53:32.589 9.0 33.875 135.0 0.0 0.037 1.026 0.03 0.0 0.03 32.83 2.56 5.99 159.43
2021-10-14 02:53:33.541 12.625 31.625 132.375 0.0 0.037 1.027 0.061 0.03 0.061 32.82 2.48 5.91 159.26
2021-10-14 02:53:34.492 12.25 32.125 132.5 0.0 0.037 1.027 0.0 -0.03 0.061 32.85 2.48 5.9 159.08
2021-10-14 02:53:35.433 10.75 31.5 128.375 -0.0 0.038 1.026 0.0 0.0 0.03 32.78 2.54 5.95 158.89
2021-10-14 02:53:36.385 11.75 34.875 135.5 0.0 0.037 1.025 0.091 0.0 0.03 32.81 2.65 6.05 158.67
2021-10-14 02:53:37.349 9.75 33.75 135.875 0.001 0.037 1.025 0.0 0.0 0.061 32.78 2.7 6.07 158.48
2021-10-14 02:53:38.327 14.875 25.75 137.875 0.001 0.038 1.023 0.061 -0.03 0.061 32.76 2.19 5.4 158.42
2021-10-14 02:53:39.286 12.375 28.75 134.625 0.001 0.037 1.024 0.03 0.0 0.03 32.77 2.09 5.32 158.29
2021-10-14 02:53:40.235 10.375 30.875 135.625 0.002 0.038 1.024 0.0 -0.03 0.03 32.75 2.21 5.45 158.13
2021-10-14 02:53:41.178 11.25 31.25 134.125 0.001 0.038 1.026 -0.03 0.0 0.061 32.78 2.29 5.54 157.96
2021-10-14 02:53:42.119 10.5 34.5 131.5 0.001 0.037 1.025 0.061 0.0 0.061 32.76 2.6 5.83 157.72
2021-10-14 02:53:43.081 11.25 29.75 133.375 0.0 0.038 1.025 0.061 -0.03 0.03 32.82 2.43 5.66 157.59
2021-10-14 02:53:44.037 10.75 37.0 134.25 0.002 0.038 1.027 0.03 0.0 0.091 32.8 2.76 5.99 157.32
2021-10-14 02:53:44.985 12.75 30.875 129.5 0.001 0.038 1.027 0.0 0.03 0.061 32.8 2.57 5.82 157.17
2021-10-14 02:53:45.945 11.375 33.375 129.375 0.001 0.039 1.027 0.03 0.061 0.0 32.82 2.66 5.91 156.95
2021-10-14 02:53:46.884 13.5 31.625 134.5 0.001 0.039 1.027 -0.03 0.0 0.061 32.84 2.47 5.73 156.8
2021-10-14 02:53:47.833 13.125 33.25 133.625 0.002 0.037 1.027 -0.03 0.03 0.0 32.88 2.46 5.73 156.61
2021-10-14 02:53:48.804 13.0 29.0 131.375 0.0 0.038 1.025 0.03 0.0 0.03 32.83 2.26 5.5 156.49
2021-10-14 02:53:49.771 12.0 33.125 133.0 0.001 0.038 1.025 0.0 0.03 0.03 32.85 2.39 5.62 156.29
2021-10-14 02:53:50.709 12.75 30.25 133.75 0.001 0.038 1.027 0.0 -0.03 0.03 32.9 2.27 5.47 156.15
2021-10-14 02:53:51.671 13.0 30.25 135.875 -0.0 0.037 1.026 0.03 0.061 0.03 32.84 2.18 5.35 156.02
2021-10-14 02:53:52.644 11.125 29.75 134.625 0.001 0.038 1.026 0.03 0.0 0.0 32.85 2.16 5.31 155.88
2021-10-14 02:53:53.603 9.5 31.5 133.875 0.001 0.037 1.024 0.0 -0.03 0.0 32.82 2.33 5.43 155.71
2021-10-14 02:53:54.550 11.25 30.0 132.875 -0.0 0.038 1.025 0.0 0.0 0.061 32.88 2.29 5.38 155.57
2021-10-14 02:53:55.507 14.5 32.875 132.5 0.001 0.038 1.028 0.061 -0.03 0.03 32.89 2.31 5.43 155.38
2021-10-14 02:53:56.467 9.125 30.5 136.75 0.0 0.037 1.027 0.0 0.0 0.03 32.91 2.33 5.39 155.24
2021-10-14 02:53:57.425 9.25 27.875 132.0 0.001 0.037 1.025 0.0 0.03 0.03 32.92 2.24 5.25 155.12
2021-10-14 02:53:58.389 12.375 32.0 134.75 0.001 0.038 1.027 0.061 0.03 0.03 32.92 2.29 5.32 154.95
2021-10-14 02:53:59.341 11.625 32.25 137.5 0.001 0.038 1.025 0.03 -0.03 0.091 32.9 2.32 5.35 154.79
2021-10-14 02:54:00.290 10.75 31.25 135.625 0.001 0.038 1.026 0.03 0.03 0.03 32.85 2.33 5.35 154.64
2021-10-14 02:54:01.261 10.5 31.0 134.125 -0.0 0.038 1.026 0.03 -0.03 0.061 32.87 2.35 5.35 154.49
2021-10-14 02:54:02.195 8.125 32.5 130.0 0.0 0.038 1.026 0.061 0.03 0.091 32.86 2.61 5.54 154.29
2021-10-14 02:54:03.150 14.375 32.875 136.375 0.001 0.038 1.026 0.061 -0.03 0.0 32.85 2.46 5.42 154.13
2021-10-14 02:54:04.099 12.25 34.75 134.75 0.001 0.038 1.026 0.091 0.0 0.03 32.83 2.56 5.54 153.93
2021-10-14 02:54:05.052 14.375 31.75 133.875 0.0 0.037 1.024 0.03 0.03 0.061 32.79 2.39 5.37 153.78
2021-10-14 02:54:05.981 8.25 33.875 131.375 0.002 0.037 1.023 0.061 -0.03 0.0 32.79 2.67 5.57 153.56
2021-10-14 02:54:06.930 13.25 30.5 131.625 0.001 0.037 1.025 0.03 -0.03 0.061 32.86 2.43 5.34 153.43
2021-10-14 02:54:07.888 11.5 32.375 133.375 0.001 0.038 1.026 0.061 0.03 0.061 32.85 2.45 5.35 153.26
2021-10-14 02:54:08.855 12.875 29.5 133.875 0.0 0.038 1.027 0.0 0.0 0.0 32.84 2.25 5.15 153.14
2021-10-14 02:54:09.787 9.25 36.375 132.0 0.0 0.038 1.024 0.03 0.0 0.0 32.79 2.72 5.52 152.88
2021-10-14 02:54:10.733 11.25 32.5 134.25 0.001 0.039 1.026 0.03 0.0 0.0 32.83 2.63 5.44 152.72
2021-10-14 02:54:11.679 15.625 35.75 137.625 0.001 0.038 1.024 0.03 0.0 0.061 32.79 2.55 5.41 152.53
2021-10-14 02:54:12.657 12.125 26.25 136.125 0.001 0.039 1.023 0.0 0.0 -0.03 32.71 2.14 4.96 152.46
2021-10-14 02:54:13.590 8.625 28.375 129.5 0.001 0.038 1.023 0.03 0.03 0.03 32.67 2.19 4.99 152.33
2021-10-14 02:54:14.568 8.5 28.25 133.125 0.0 0.038 1.024 -0.061 0.03 -0.03 32.67 2.2 4.96 152.2
2021-10-14 02:54:15.514 13.375 30.875 133.625 0.0 0.039 1.025 0.0 0.03 0.03 32.66 2.17 4.95 152.06
2021-10-14 02:54:16.479 11.25 33.625 131.125 0.0 0.038 1.026 0.0 0.03 0.0 32.67 2.42 5.17 151.85
2021-10-14 02:54:17.442 11.625 31.875 130.0 0.001 0.037 1.025 0.03 -0.061 0.03 32.66 2.43 5.18 151.67
2021-10-14 02:54:18.383 11.625 32.875 132.75 0.001 0.039 1.026 -0.03 0.03 0.0 32.59 2.46 5.23 151.5
2021-10-14 02:54:19.334 11.875 32.625 134.75 -0.001 0.037 1.024 -0.03 0.0 0.061 32.57 2.45 5.19 151.34
2021-10-14 02:54:20.283 10.375 33.5 131.75 0.001 0.037 1.026 0.03 0.0 0.061 32.52 2.58 5.28 151.15
2021-10-14 02:54:21.243 12.0 32.375 134.5 0.0 0.037 1.026 0.0 0.0 0.0 32.52 2.49 5.19 150.99
2021-10-14 02:54:22.171 10.375 34.25 128.75 0.001 0.038 1.025 0.03 0.0 0.061 32.57 2.67 5.35 150.78
