Date & Time | MagX | MagY | MagZ | AccX | AccY | AccZ | GyroX | GyroY | GyroZ | Temp | Roll | Pitch | Yaw
2021-10-14 03:08:28.921 16.125 32.5 136.125 -0.007 0.036 1.028 -0.03 0.061 0.061 32.95 1.75 3.3 138.86
2021-10-14 03:08:29.884 8199.375 32.875 131.0 -0.007 0.036 1.027 0.03 0.0 0.061 32.93 1.53 3.11 147.2
2021-10-14 03:08:30.827 9.625 31.875 130.125 -0.007 0.036 1.026 0.03 -0.03 0.03 32.91 2.23 3.73 146.96
2021-10-14 03:08:31.778 11.5 31.5 134.875 -0.007 0.035 1.026 0.03 0.122 0.091 32.94 2.43 3.99 146.8
2021-10-14 03:08:32.725 13.625 35.0 131.875 -0.006 0.036 1.027 0.03 0.03 0.03 32.93 2.66 4.28 146.58
2021-10-14 03:08:33.687 14.625 35.625 135.125 -0.007 0.035 1.027 0.061 0.03 0.061 32.93 2.73 4.41 146.39
2021-10-14 03:08:34.620 14.75 31.0 127.75 -0.006 0.037 1.028 0.0 0.061 0.061 32.93 2.57 4.33 146.26
2021-10-14 03:08:35.569 9.875 36.125 134.75 -0.006 0.037 1.027 0.0 -0.03 0.061 32.93 2.89 4.61 146.03
2021-10-14 03:08:36.516 12.375 34.75 134.625 -0.005 0.037 1.026 0.03 0.03 0.061 32.93 2.86 4.64 145.86
2021-10-14 03:08:37.475 12.0 31.375 133.625 -0.006 0.036 1.026 0.03 0.03 -0.03 32.91 2.69 4.51 145.74
2021-10-14 03:08:38.424 15.375 32.0 133.125 -0.006 0.036 1.027 0.03 0.03 0.03 32.91 2.48 4.34 145.62
2021-10-14 03:08:39.376 14.375 33.125 134.0 -0.007 0.035 1.025 0.0 0.0 0.03 32.93 2.47 4.32 145.47
2021-10-14 03:08:40.333 11.75 31.0 132.25 -0.007 0.035 1.026 0.03 0.03 0.03 32.89 2.47 4.3 145.34
2021-10-14 03:08:41.318 13.0 33.625 134.25 -0.006 0.036 1.026 0.061 0.03 0.03 32.86 2.53 4.36 145.18
2021-10-14 03:08:42.259 11.5 34.0 126.125 -0.007 0.035 1.027 0.061 0.0 0.0 32.87 2.74 4.52 144.97
2021-10-14 03:08:43.213 12.5 34.625 133.875 -0.006 0.036 1.026 0.0 0.061 0.091 32.88 2.74 4.54 144.8
2021-10-14 03:08:44.159 14.375 30.5 130.625 -0.007 0.036 1.027 0.061 0.061 0.061 32.89 2.49 4.3 144.71
2021-10-14 03:08:45.135 13.875 33.125 133.0 -0.007 0.037 1.028 0.061 0.03 0.03 32.89 2.47 4.3 144.56
2021-10-14 03:08:46.069 14.5 35.875 129.375 -0.005 0.036 1.027 0.03 0.061 0.03 32.91 2.6 4.43 144.35
2021-10-14 03:08:47.013 12.125 30.625 132.125 -0.006 0.036 1.026 0.03 0.0 0.061 32.91 2.47 4.31 144.24
2021-10-14 03:08:47.964 15.375 33.625 135.75 -0.006 0.034 1.026 -0.03 0.0 0.03 32.87 2.38 4.2 144.11
2021-10-14 03:08:48.900 12.375 34.625 127.875 -0.006 0.035 1.027 0.0 0.0 0.061 32.88 2.59 4.36 143.9
2021-10-14 03:08:49.858 15.75 33.75 133.0 -0.006 0.035 1.026 0.0 0.0 0.091 32.9 2.46 4.25 143.78
2021-10-14 03:08:50.810 15.125 29.875 133.0 -0.007 0.036 1.027 0.03 0.061 0.03 32.89 2.23 4.02 143.7
2021-10-14 03:08:51.781 12.0 33.0 136.0 -0.007 0.036 1.026 -0.03 0.061 0.122 32.85 2.36 4.12 143.55
2021-10-14 03:08:52.733 12.25 31.125 133.125 -0.007 0.035 1.025 0.03 0.0 0.0 32.84 2.35 4.08 143.42
2021-10-14 03:08:53.700 14.5 37.125 133.625 -0.006 0.036 1.025 -0.03 0.03 0.03 32.8 2.54 4.26 143.21
2021-10-14 03:08:54.649 16.5 32.375 134.5 -0.007 0.035 1.022 0.0 0.03 0.0 32.71 2.32 4.05 143.12
2021-10-14 03:08:55.627 16.625 33.0 133.25 -0.006 0.036 1.026 0.03 0.091 0.061 32.77 2.22 3.98 143.0
2021-10-14 03:08:56.588 13.75 33.875 129.375 -0.005 0.037 1.025 0.03 0.0 0.061 32.7 2.34 4.11 142.83
2021-10-14 03:08:57.530 11.625 33.0 132.875 -0.006 0.035 1.025 0.03 0.061 0.061 32.71 2.45 4.16 142.67
2021-10-14 03:08:58.481 12.875 28.625 135.125 -0.006 0.036 1.027 0.03 0.0 0.061 32.7 2.19 3.93 142.61
2021-10-14 03:08:59.428 16.5 32.375 137.375 -0.006 0.036 1.028 0.091 0.0 0.061 32.73 2.07 3.82 142.51
2021-10-14 03:09:00.383 14.375 34.0 133.875 -0.007 0.035 1.025 0.03 0.061 0.0 32.67 2.21 3.92 142.35
2021-10-14 03:09:01.339 17.625 33.625 134.25 -0.006 0.037 1.027 0.03 0.03 0.061 32.69 2.12 3.86 142.23
2021-10-14 03:09:02.299 18.125 36.5 135.625 -0.006 0.036 1.027 0.03 0.03 -0.03 32.7 2.16 3.91 142.07
2021-10-14 03:09:03.265 16.0 31.375 134.375 -0.006 0.035 1.028 0.0 0.0 0.0 32.71 2.03 3.78 141.98
2021-10-14 03:09:04.204 17.5 31.375 135.75 -0.007 0.035 1.027 -0.03 0.03 0.061 32.74 1.89 3.63 141.9
2021-10-14 03:09:05.158 15.625 32.625 133.5 -0.005 0.035 1.026 0.0 -0.03 0.03 32.73 1.95 3.68 141.77
2021-10-14 03:09:06.113 12.875 33.875 131.75 -0.007 0.036 1.026 0.03 0.03 0.091 32.73 2.21 3.88 141.59
2021-10-14 03:09:07.065 13.625 33.875 132.375 -0.007 0.034 1.026 0.03 0.061 0.03 32.75 2.31 3.93 141.44
2021-10-14 03:09:08.005 15.875 31.875 134.5 -0.006 0.035 1.026 0.061 0.0 0.03 32.76 2.14 3.79 141.35
2021-10-14 03:09:08.952 14.375 33.625 132.75 -0.007 0.034 1.026 0.03 0.0 0.061 32.72 2.22 3.84 141.2
2021-10-14 03:09:09.897 13.875 32.0 134.5 -0.006 0.034 1.026 0.03 0.03 0.03 32.74 2.17 3.79 141.09
2021-10-14 03:09:10.850 15.25 34.25 131.5 -0.007 0.035 1.026 0.03 0.0 0.03 32.74 2.23 3.84 140.94
2021-10-14 03:09:11.803 17.0 35.625 130.5 -0.005 0.035 1.027 0.061 0.0 0.0 32.76 2.24 3.86 140.78
2021-10-14 03:09:12.776 14.875 30.125 136.25 -0.006 0.036 1.027 0.03 0.0 0.091 32.75 2.03 3.67 140.72
2021-10-14 03:09:13.738 15.75 31.625 134.125 -0.007 0.035 1.026 0.03 0.091 0.03 32.75 1.97 3.6 140.62
2021-10-14 03:09:14.684 14.125 35.125 132.125 -0.006 0.036 1.025 0.0 0.03 0.03 32.73 2.19 3.78 140.44
2021-10-14 03:09:15.627 16.75 31.25 134.875 -0.006 0.035 1.026 -0.03 0.03 0.0 32.75 1.97 3.59 140.37
2021-10-14 03:09:16.573 12.625 30.625 136.25 -0.006 0.036 1.026 0.03 0.061 0.061 32.75 1.99 3.6 140.27
2021-10-14 03:09:17.532 13.25 33.625 131.125 -0.007 0.036 1.027 0.03 0.061 0.0 32.73 2.17 3.75 140.11
2021-10-14 03:09:18.489 14.125 32.625 134.375 -0.006 0.036 1.027 0.03 0.0 0.061 32.79 2.14 3.74 139.99
2021-10-14 03:09:19.445 14.5 33.0 133.25 -0.006 0.037 1.028 0.03 0.061 0.03 32.8 2.12 3.74 139.87
2021-10-14 03:09:20.407 12.25 35.125 136.625 -0.005 0.035 1.027 0.0 0.0 0.03 32.77 2.29 3.86 139.71
2021-10-14 03:09:21.335 16394.125 35.875 129.75 -0.006 0.035 1.026 0.061 0.0 0.091 32.76 1.99 3.67 147.9
2021-10-14 03:09:22.291 12.625 30.5 134.75 -0.006 0.037 1.027 -0.03 0.03 0.03 32.79 2.18 3.93 147.75
2021-10-14 03:09:23.240 14.25 32.875 136.0 -0.007 0.036 1.028 0.061 0.061 0.061 32.82 2.34 4.13 147.58
2021-10-14 03:09:24.213 13.125 35.875 137.0 -0.007 0.035 1.028 0.03 0.0 0.091 32.83 2.63 4.41 147.36
2021-10-14 03:09:25.163 14.625 34.25 134.5 -0.005 0.036 1.027 0.061 0.061 0.03 32.81 2.62 4.47 147.19
2021-10-14 03:09:26.111 11.5 34.375 138.5 -0.007 0.035 1.027 0.03 0.0 0.0 32.83 2.72 4.56 147.01
2021-10-14 03:09:27.078 15.875 30.625 133.5 -0.007 0.035 1.028 0.0 -0.03 0.03 32.83 2.46 4.32 146.92
2021-10-14 03:09:28.042 15.25 33.75 132.125 -0.007 0.036 1.027 0.061 0.091 0.03 32.79 2.5 4.39 146.74
2021-10-14 03:09:29.002 15.875 35.75 135.0 -0.007 0.035 1.026 0.03 0.061 0.0 32.8 2.57 4.46 146.55
2021-10-14 03:09:29.958 17.125 35.0 135.375 -0.006 0.035 1.026 0.0 0.091 0.0 32.83 2.51 4.41 146.39
2021-10-14 03:09:30.919 12.25 35.375 134.75 -0.006 0.036 1.026 -0.03 0.0 0.061 32.81 2.68 4.56 146.2
2021-10-14 03:09:31.869 11.375 32.75 129.5 -0.006 0.035 1.026 0.061 0.03 0.03 32.81 2.73 4.59 146.03
2021-10-14 03:09:32.807 17.625 32.25 133.5 -0.006 0.036 1.026 0.0 0.061 0.03 32.81 2.45 4.33 145.92
2021-10-14 03:09:33.767 18.5 36.25 135.875 -0.007 0.035 1.026 0.0 -0.03 0.0 32.72 2.43 4.32 145.75
2021-10-14 03:09:34.726 15.125 31.125 133.375 -0.006 0.036 1.024 0.0 0.061 0.061 32.69 2.29 4.2 145.64
2021-10-14 03:09:35.696 14.25 33.375 136.875 -0.006 0.035 1.026 0.03 0.03 0.0 32.67 2.33 4.23 145.49
2021-10-14 03:09:36.647 12.625 30.25 134.625 -0.006 0.036 1.026 0.03 0.0 0.061 32.65 2.28 4.17 145.38
2021-10-14 03:09:37.590 17.25 31.75 133.75 -0.006 0.035 1.024 0.0 0.091 0.091 32.64 2.15 4.04 145.27
2021-10-14 03:09:38.538 19.875 29.25 135.5 -0.007 0.035 1.025 0.03 0.03 0.03 32.63 1.87 3.72 145.23
2021-10-14 03:09:39.502 18.25 34.0 136.0 -0.006 0.035 1.026 0.0 0.03 0.03 32.6 1.97 3.83 145.07
2021-10-14 03:09:40.434 12.375 31.75 129.625 -0.006 0.036 1.027 0.061 0.03 0.091 32.63 2.2 4.04 144.9
2021-10-14 03:09:41.378 14.625 33.0 136.125 -0.006 0.035 1.026 0.03 -0.03 0.061 32.62 2.24 4.08 144.76
2021-10-14 03:09:42.325 15.25 37.875 137.875 -0.005 0.036 1.026 0.061 0.0 0.03 32.63 2.46 4.3 144.54
2021-10-14 03:09:43.295 17.75 36.875 137.75 -0.005 0.035 1.027 0.0 0.061 0.03 32.63 2.43 4.28 144.38
2021-10-14 03:09:44.224 12.75 31.375 131.5 -0.007 0.034 1.027 0.03 0.03 0.0 32.61 2.4 4.21 144.25
2021-10-14 03:09:45.169 13.0 33.5 134.5 -0.006 0.035 1.026 0.03 0.03 0.03 32.6 2.45 4.25 144.09
2021-10-14 03:09:46.117 15.375 31.875 132.125 -0.005 0.037 1.028 -0.061 0.061 0.0 32.64 2.3 4.13 143.98
2021-10-14 03:09:47.069 11.75 32.875 134.375 -0.007 0.035 1.026 0.0 -0.03 0.061 32.6 2.41 4.2 143.82
2021-10-14 03:09:48.013 12.5 32.25 135.5 -0.005 0.036 1.027 0.0 0.0 0.061 32.63 2.39 4.19 143.69
2021-10-14 03:09:48.955 15.625 32.75 133.125 -0.005 0.036 1.027 0.061 0.0 0.03 32.59 2.27 4.11 143.57
2021-10-14 03:09:49.912 13.875 32.0 136.375 -0.006 0.035 1.027 -0.03 0.0 0.03 32.62 2.23 4.05 143.45
2021-10-14 03:09:50.883 14.875 32.875 134.375 -0.007 0.034 1.026 -0.03 0.0 0.03 32.63 2.22 4.02 143.32
2021-10-14 03:09:51.815 15.625 28.5 128.875 -0.006 0.036 1.027 0.03 0.03 0.061 32.64 2.0 3.8 143.25
2021-10-14 03:09:52.768 13.0 32.75 137.75 -0.006 0.035 1.026 0.03 0.03 0.091 32.56 2.14 3.9 143.11
2021-10-14 03:09:53.728 18.5 28.875 133.125 -0.006 0.036 1.027 -0.03 0.0 0.03 32.6 1.84 3.6 143.07
2021-10-14 03:09:54.701 8206.625 30.75 130.375 -0.005 0.038 1.026 0.0 0.0 0.061 32.57 1.58 3.37 150.65
2021-10-14 03:09:55.641 14.25 34.875 135.75 -0.007 0.035 1.026 0.03 0.03 -0.03 32.58 2.19 4.01 150.38
2021-10-14 03:09:56.600 18.75 36.25 133.875 -0.006 0.036 1.027 0.061 0.0 0.03 32.56 2.42 4.35 150.13
2021-10-14 03:09:57.556 18.625 31.5 134.5 -0.006 0.036 1.028 -0.03 -0.03 0.03 32.62 2.28 4.28 150.0
2021-10-14 03:09:58.536 13.125 29.75 133.75 -0.006 0.035 1.027 -0.03 0.061 0.061 32.59 2.29 4.32 149.87
2021-10-14 03:09:59.482 14.375 32.75 135.0 -0.006 0.037 1.028 0.03 0.03 0.0 32.64 2.4 4.47 149.7
2021-10-14 03:10:00.427 15.125 31.375 137.0 -0.006 0.036 1.029 0.061 0.061 0.061 32.63 2.33 4.44 149.57
2021-10-14 03:10:01.382 17.625 31.5 134.375 -0.005 0.035 1.027 -0.03 0.0 0.03 32.64 2.22 4.35 149.44
2021-10-14 03:10:02.335 15.25 33.625 130.25 -0.006 0.035 1.026 0.0 0.03 0.091 32.67 2.4 4.52 149.23
2021-10-14 03:10:03.279 14.125 31.5 132.875 -0.007 0.035 1.027 0.061 0.091 0.03 32.65 2.4 4.52 149.09
2021-10-14 03:10:04.228 14.375 32.0 136.375 -0.006 0.035 1.028 0.0 0.0 0.03 32.65 2.37 4.49 148.94
2021-10-14 03:10:05.185 15.5 32.0 138.25 -0.006 0.036 1.028 0.03 0.061 0.061 32.7 2.31 4.43 148.82
2021-10-14 03:10:06.132 12.875 34.75 130.375 -0.006 0.035 1.027 0.061 0.0 0.03 32.69 2.6 4.67 148.59
2021-10-14 03:10:07.080 13.0 34.75 135.5 -0.006 0.036 1.027 0.061 0.0 0.03 32.72 2.69 4.76 148.4
2021-10-14 03:10:08.028 14.625 31.125 136.0 -0.007 0.036 1.027 -0.03 0.0 0.061 32.74 2.49 4.56 148.29
2021-10-14 03:10:09.001 13.0 31.875 135.75 -0.006 0.036 1.028 0.03 0.0 0.061 32.73 2.46 4.54 148.15
2021-10-14 03:10:09.943 17.125 31.0 135.625 -0.006 0.035 1.026 0.0 0.061 0.03 32.73 2.26 4.32 148.05
2021-10-14 03:10:10.909 14.375 33.125 135.625 -0.007 0.035 1.026 0.0 0.03 0.0 32.71 2.36 4.4 147.88
2021-10-14 03:10:11.854 15.625 28.75 137.5 -0.006 0.035 1.028 0.0 0.091 0.03 32.74 2.13 4.15 147.8
2021-10-14 03:10:12.830 19.125 27.625 135.125 -0.006 0.035 1.027 -0.03 0.03 0.03 32.74 1.85 3.83 147.75
2021-10-14 03:10:13.774 8205.125 32.25 132.375 -0.006 0.035 1.025 0.03 0.0 0.0 32.74 1.59 3.5 154.45
2021-10-14 03:10:14.719 12.875 27.625 135.875 -0.006 0.036 1.027 0.03 0.061 0.061 32.72 1.87 3.91 154.3
2021-10-14 03:10:15.675 18.375 31.0 134.375 -0.006 0.035 1.026 0.03 0.03 0.061 32.74 2.03 4.19 154.11
2021-10-14 03:10:16.629 18.0 30.5 137.75 -0.006 0.034 1.026 0.0 0.061 0.03 32.75 2.07 4.29 153.96
2021-10-14 03:10:17.578 11.75 34.125 137.125 -0.006 0.036 1.027 0.091 0.061 0.061 32.77 2.5 4.74 153.73
2021-10-14 03:10:18.521 15.75 34.125 135.25 -0.005 0.036 1.027 0.03 0.061 0.03 32.77 2.59 4.91 153.53
2021-10-14 03:10:19.469 14.5 38.0 135.75 -0.006 0.036 1.027 0.061 -0.03 0.061 32.76 2.89 5.25 153.25
2021-10-14 03:10:20.397 13.125 33.375 129.875 -0.006 0.035 1.027 0.03 0.03 0.03 32.76 2.89 5.29 153.05
2021-10-14 03:10:21.345 14.875 37.25 134.0 -0.006 0.037 1.027 0.03 0.03 0.03 32.76 3.0 5.44 152.81
2021-10-14 03:10:22.302 14.375 33.25 134.75 -0.005 0.036 1.027 0.03 0.0 0.03 32.75 2.82 5.28 152.64
2021-10-14 03:10:23.261 15.875 30.0 131.125 -0.005 0.035 1.028 0.03 0.03 0.061 32.75 2.55 4.98 152.53
2021-10-14 03:10:24.209 14.875 29.375 132.875 -0.005 0.035 1.026 0.03 -0.03 0.0 32.73 2.36 4.78 152.41
2021-10-14 03:10:25.169 15.25 31.0 134.25 -0.004 0.036 1.028 0.0 -0.03 0.03 32.75 2.3 4.75 152.26
2021-10-14 03:10:26.113 17.125 31.375 134.625 -0.006 0.037 1.028 0.061 0.03 0.03 32.76 2.24 4.69 152.12
2021-10-14 03:10:27.092 13.125 33.875 130.125 -0.006 0.036 1.027 0.061 0.03 0.0 32.76 2.53 4.95 151.89
2021-10-14 03:10:28.025 14.0 35.75 131.625 -0.006 0.036 1.026 0.061 0.03 0.03 32.75 2.74 5.14 151.65
2021-10-14 03:10:28.976 15.0 32.375 138.25 -0.006 0.037 1.026 0.061 0.061 0.03 32.71 2.57 4.98 151.52
2021-10-14 03:10:29.922 13.375 31.875 132.75 -0.006 0.034 1.026 0.0 0.0 0.03 32.72 2.55 4.93 151.36
2021-10-14 03:10:30.875 14.625 30.25 136.375 -0.006 0.035 1.026 0.0 0.0 0.03 32.69 2.38 4.73 151.24
2021-10-14 03:10:31.832 17.875 25.875 135.375 -0.006 0.035 1.026 0.061 0.0 0.061 32.71 2.01 4.24 151.2
2021-10-14 03:10:32.792 18.125 31.125 134.125 -0.007 0.036 1.026 0.03 0.0 0.061 32.74 2.04 4.29 151.06
2021-10-14 03:10:33.755 18.0 33.25 135.0 -0.006 0.035 1.027 -0.03 0.0 0.0 32.75 2.15 4.42 150.87
2021-10-14 03:10:34.698 15.75 29.0 136.125 -0.005 0.035 1.027 0.03 0.0 0.03 32.74 2.04 4.31 150.77
2021-10-14 03:10:35.650 18.0 33.625 137.375 -0.006 0.035 1.027 0.061 0.0 0.091 32.71 2.14 4.42 150.59
2021-10-14 03:10:36.596 15.0 34.5 136.75 -0.006 0.036 1.027 0.061 -0.03 0.03 32.77 2.35 4.63 150.39
2021-10-14 03:10:37.563 16.75 32.375 132.5 -0.006 0.036 1.027 0.03 0.0 -0.03 32.73 2.33 4.61 150.23
2021-10-14 03:10:38.504 14.625 30.75 135.125 -0.005 0.037 1.026 0.03 0.03 0.0 32.75 2.27 4.56 150.1
2021-10-14 03:10:39.451 16.375 31.375 131.375 -0.006 0.036 1.027 0.0 0.0 0.091 32.75 2.24 4.52 149.96
2021-10-14 03:10:40.419 16.0 32.375 135.25 -0.007 0.035 1.027 0.0 0.03 0.03 32.76 2.26 4.52 149.81
2021-10-14 03:10:41.391 11.0 32.5 136.625 -0.006 0.035 1.027 0.03 0.0 0.0 32.77 2.45 4.66 149.63
2021-10-14 03:10:42.326 14.625 33.25 129.0 -0.005 0.035 1.027 0.061 0.0 0.03 32.78 2.53 4.74 149.44
2021-10-14 03:10:43.282 16.875 33.375 134.5 -0.006 0.036 1.026 0.0 0.0 0.03 32.73 2.44 4.66 149.29
2021-10-14 03:10:44.241 16.25 34.125 135.375 -0.006 0.036 1.027 0.03 0.0 0.03 32.75 2.45 4.67 149.12
2021-10-14 03:10:45.187 13.875 32.625 135.5 -0.006 0.036 1.027 0.061 0.03 -0.03 32.82 2.45 4.66 148.97
2021-10-14 03:10:46.145 16.375 31.125 131.125 -0.006 0.035 1.028 0.03 0.0 0.03 32.81 2.31 4.52 148.84
2021-10-14 03:10:47.119 17.125 32.625 135.75 -0.005 0.036 1.027 0.03 0.03 0.03 32.79 2.25 4.45 148.7
2021-10-14 03:10:48.081 16.875 31.875 135.25 -0.006 0.036 1.027 0.0 0.0 0.03 32.82 2.18 4.38 148.57
2021-10-14 03:10:49.026 14.125 28.875 133.625 -0.006 0.036 1.027 0.03 -0.03 0.03 32.79 2.1 4.27 148.46
2021-10-14 03:10:49.978 15.0 32.25 133.125 -0.006 0.036 1.027 0.0 -0.061 0.03 32.78 2.19 4.37 148.3
