Date ,Time, MagX , MagY , MagZ , AccX , AccY , AccZ , GyroX , GyroY , GyroZ , Temp , Roll , Pitch , Yaw
2021/10/13,16:52.5,42.25,31.75,126.5,0.01,-0.024,1.035,0.091,-0.152,0.091,28.32,-7.18,11.56,-118.83
2021/10/13,16:53.4,47.5,35.75,130.875,0.012,-0.021,1.034,0.183,0.03,0.091,28.29,-7.07,11.9,-119.44
2021/10/13,16:54.4,45.5,34.625,132.125,0.013,-0.021,1.035,-0.244,0.122,0.091,28.31,-6.91,11.78,-119.92
2021/10/13,16:55.4,45.375,35.5,129.875,0.012,-0.021,1.034,-0.457,-0.183,0.061,28.31,-6.8,11.91,-120.47
2021/10/13,16:56.4,42.5,31.875,127,0.01,-0.02,1.036,-0.03,0.244,0.03,28.23,-6.62,11.62,-120.89
2021/10/13,16:57.4,46.75,34.5,127.75,0.01,-0.019,1.034,0.183,0,0.091,28.21,-6.6,11.99,-121.56
2021/10/13,16:58.4,44.5,34.625,129.75,0.012,-0.016,1.034,0.213,-0.305,0.03,28.14,-6.5,12,-122.08
2021/10/13,16:59.4,44.25,33.125,130.625,0.016,-0.016,1.036,0.183,-0.244,0,28.11,-6.47,11.81,-122.55
2021/10/13,17:00.4,42.75,31,130.75,0.015,-0.015,1.034,0.122,-0.091,0.061,28.12,-6.37,11.41,-122.94
2021/10/13,17:01.4,44.125,32.875,125.375,0.014,-0.013,1.034,-0.244,0.061,0,28.1,-6.33,11.7,-123.56
2021/10/13,17:02.4,44.375,35.5,123.75,0.01,-0.015,1.033,1.433,0.518,0.061,28.08,-6.21,12.27,-124.24
2021/10/13,17:03.4,45.75,37.5,131.375,0.009,-0.01,1.035,0.427,0.122,0.061,28.07,-6.07,12.49,-124.84
2021/10/13,17:04.4,39.5,36.375,127,0.011,-0.006,1.036,0.64,0.091,0.061,28.02,-5.81,12.41,-125.27
2021/10/13,17:05.4,43.875,38.875,128,0.011,-0.009,1.032,1.494,0.884,0.122,28.03,-5.67,12.85,-125.91
2021/10/13,17:06.4,44.75,33.5,127.5,0.014,-0.013,1.032,-0.305,-0.152,0.122,27.99,-5.77,12.53,-126.45
2021/10/13,17:07.4,43.75,34.75,128.625,0.014,-0.009,1.034,0.03,-0.03,0.061,27.98,-5.75,12.38,-126.97
2021/10/13,17:08.4,43.75,35.5,128.875,0.013,-0.008,1.033,-1.707,-1.006,-0.152,27.99,-5.74,12.28,-127.54
2021/10/13,17:09.3,45.75,37.875,128.75,0.011,-0.003,1.034,0.03,-0.183,0.061,27.97,-5.66,12.7,-128.23
2021/10/13,17:10.3,43.375,36.625,129.75,0.022,-0.007,1.033,0.091,0,0.061,27.93,-5.67,12.57,-128.75
2021/10/13,17:11.3,39.75,36.75,130.625,0.014,-0.001,1.032,-0.03,0,0.122,27.9,-5.43,12.33,-129.15
2021/10/13,17:12.3,41.5,39.125,126.25,0.015,-0.001,1.032,-0.03,0.03,0.091,27.89,-5.27,12.75,-129.78
2021/10/13,17:13.3,40.625,39.375,124.375,0.015,-0.001,1.032,0.03,-0.03,0,27.89,-5.14,13.05,-130.4
2021/10/13,17:14.3,40.25,37.375,130.875,0.015,-0.002,1.032,0,0.03,0.091,27.9,-5.03,12.69,-130.82
2021/10/13,17:15.3,39.25,36,128,0.014,-0.001,1.032,0.03,0.03,0,27.91,-4.91,12.44,-131.26
2021/10/13,17:16.3,44.75,38,133.125,0.014,-0.002,1.031,0.03,0.03,0.03,27.89,-4.9,12.56,-131.87
2021/10/13,17:17.4,44.375,38.875,130,0.015,-0.001,1.031,0.03,-0.03,0.03,27.9,-4.89,12.81,-132.53
2021/10/13,17:18.3,41.75,37.25,123.5,0.014,-0.001,1.032,0.03,0.03,0.03,27.89,-4.83,12.93,-133.16
2021/10/13,17:19.3,44.5,36.625,131.5,0.015,-0.001,1.032,0,0.03,0.03,27.87,-4.83,12.72,-133.71
2021/10/13,17:20.3,39.875,38.125,132.125,0.014,-0.001,1.032,0.03,0,0.03,27.9,-4.65,12.46,-134.15
2021/10/13,17:21.3,43.75,37.375,133.625,0.014,-0.001,1.033,0.061,0.03,0,27.89,-4.6,12.39,-134.71
2021/10/13,17:22.3,45.125,38.5,129.875,0.014,-0.001,1.033,0,0,0.03,27.89,-4.57,12.67,-135.4
2021/10/13,17:23.3,43.375,37,129.5,0.015,-0.002,1.033,0.03,0,-0.03,27.91,-4.53,12.59,-135.99
2021/10/13,17:24.3,41,36.25,130.25,0.015,-0.001,1.032,0.03,-0.061,0.03,27.9,-4.43,12.32,-136.47
2021/10/13,17:25.3,44.875,34,128.625,0.014,-0.001,1.033,-0.03,0.03,0.03,27.87,-4.45,12.21,-137.08
2021/10/13,17:26.3,45.875,36.625,133.875,0.013,-0.001,1.033,0.03,0.03,0.03,27.87,-4.39,12.19,-137.69
2021/10/13,17:27.3,37.875,37.625,122.875,0.014,-0.002,1.032,0,0.03,0.03,27.88,-4.15,12.35,-138.26
2021/10/13,17:28.3,43.75,35.25,129.875,0.014,-0.001,1.031,0,-0.03,0.03,27.86,-4.13,12.2,-138.84
2021/10/13,17:29.3,41.375,36.375,130.5,0.015,0,1.032,-0.061,-0.061,0.03,27.87,-4.04,12.08,-139.37
2021/10/13,17:30.2,39.875,35,132.75,0.01,-0.004,1.034,0,-0.03,0.03,27.9,-3.88,11.68,-139.8
2021/10/13,17:31.2,45.375,34.375,131.25,0.008,0.003,1.035,0.091,-0.305,0.244,27.9,-3.84,11.79,-140.44
2021/10/13,17:32.2,42.25,39.5,128.75,0.014,0.002,1.034,0.03,-0.061,0.061,27.91,-3.69,12.25,-141.15
2021/10/13,17:33.2,38.625,66,127.5,-0.176,0.124,0.905,-2.53,31.768,25.945,27.88,1.29,16.44,-141.1
2021/10/13,17:34.2,39.375,32.375,134.25,-0.037,-0.011,1.044,-0.366,23.598,4.177,27.87,1.75,14.44,-141.2
2021/10/13,17:35.2,46.25,32.25,129.875,0.026,-0.004,1.032,0.091,0.03,0.03,27.91,0.15,13.81,-142.18
2021/10/13,17:36.2,43.375,32.625,128.25,0.026,-0.002,1.033,0.091,0.061,0,27.92,-0.98,13.19,-142.96
2021/10/13,17:37.2,47.375,27.75,130.5,0.026,-0.004,1.032,0.061,0.03,0.061,27.9,-1.85,12.35,-143.64
2021/10/13,17:38.2,47.375,30.75,131.375,0.026,-0.003,1.032,0.03,-0.03,-0.03,27.91,-2.47,11.94,-144.34
2021/10/13,17:39.2,45.875,33.75,127.375,0.026,-0.002,1.032,0.061,-0.061,0.061,27.91,-2.87,11.94,-145.09
2021/10/13,17:40.2,49.25,29,131.5,0.026,-0.003,1.033,0.03,0.061,0.091,27.93,-3.21,11.44,-145.71
2021/10/13,17:41.2,43.75,33.625,125.875,0.025,-0.003,1.034,0,0,0.061,27.94,-3.32,11.46,-146.37
2021/10/13,17:42.2,46.5,32.25,130.25,0.027,-0.004,1.034,0.061,0.061,0.061,27.95,-3.46,11.25,-146.99
2021/10/13,17:43.2,46.625,32.75,128.625,0.027,-0.002,1.033,0.03,0.061,0.061,27.95,-3.53,11.22,-147.65
2021/10/13,17:44.2,45,31.125,130.25,0.026,-0.002,1.032,0.03,-0.03,0.061,27.95,-3.55,10.9,-148.18
2021/10/13,17:45.2,47.375,34.25,126.375,0.026,-0.004,1.032,0.03,0,0.061,27.97,-3.53,11.16,-148.94
2021/10/13,17:46.2,45.5,33.25,126.5,0.026,-0.004,1.033,0.03,0,0.061,27.94,-3.48,11.11,-149.59
2021/10/13,17:47.2,48.25,34.25,131.875,0.027,-0.004,1.032,0,0,-0.03,27.96,-3.46,11.05,-150.25
2021/10/13,17:48.2,45.5,30.875,131.875,0.026,-0.004,1.033,0.03,0,0.03,27.99,-3.43,10.61,-150.75
2021/10/13,17:49.2,44.75,35.75,128.5,0.027,-0.002,1.033,0,-0.03,0.03,28.04,-3.29,10.87,-151.44
2021/10/13,17:50.2,46.625,35.5,129.375,0.027,-0.003,1.033,-0.03,0.03,0.03,28.03,-3.2,10.98,-152.14
2021/10/13,17:51.2,48.875,35.625,132.625,0.026,-0.003,1.032,0.03,0,0.061,28.07,-3.14,10.99,-152.82
2021/10/13,17:52.2,46.375,32.375,130.75,0.026,-0.003,1.033,-0.061,-0.03,0.03,28.02,-3.11,10.67,-153.39
2021/10/13,17:53.1,46.375,34.125,130.25,0.026,-0.004,1.033,0,-0.03,0,28.11,-3.02,10.62,-154.02
2021/10/13,17:54.1,47.375,31.625,130.5,0.027,-0.003,1.033,0,0.03,0.061,28.04,-3,10.38,-154.61
2021/10/13,17:55.2,45.375,34.5,127.75,0.025,-0.003,1.033,0.03,-0.03,0.091,28.09,-2.86,10.49,-155.28
2021/10/13,17:56.1,46.5,31.625,123.125,0.026,-0.002,1.034,0.03,-0.03,0.061,28.12,-2.82,10.47,-155.96
2021/10/13,17:57.1,49.25,29.25,130.375,0.026,-0.004,1.033,0.061,0,0.03,28.12,-2.82,10.04,-156.52
2021/10/13,17:58.1,45.5,33.125,132,0.026,-0.003,1.035,0.061,0.061,0.03,28.11,-2.71,9.96,-157.1
2021/10/13,17:59.1,45.625,32.5,128.5,0.026,-0.003,1.033,0,0,0.061,28.13,-2.61,9.95,-157.72
2021/10/13,18:00.1,47.875,33.5,128,0.027,-0.003,1.033,0,-0.03,0.03,28.15,-2.53,10.06,-158.43
2021/10/13,18:01.1,42.875,32,128.875,0.026,-0.003,1.033,0.061,0.03,0,28.15,-2.45,9.83,-158.96
2021/10/13,18:02.1,49,31.375,129.125,0.026,-0.002,1.034,0,0.061,0.061,28.19,-2.41,9.75,-159.6
2021/10/13,18:03.1,49.375,34.375,133.125,0.026,-0.004,1.032,0.03,0.03,0.03,28.15,-2.32,9.78,-160.28
2021/10/13,18:04.1,46.5,33,126.125,0.025,-0.004,1.032,-0.03,-0.03,0.03,28.18,-2.22,9.81,-160.96
2021/10/13,18:05.1,47.375,34.875,131.5,0.026,-0.003,1.034,-0.03,0,0.091,28.2,-2.12,9.81,-161.61
2021/10/13,18:06.1,45,34.875,124.75,0.026,-0.002,1.033,0.03,0,0.03,28.22,-1.99,9.95,-162.32
2021/10/13,18:07.1,46.75,29.5,127.125,0.027,-0.003,1.035,0.091,0,0,28.23,-2.01,9.49,-162.85
2021/10/13,18:08.1,46.875,30.5,133.375,0.026,-0.003,1.033,0,-0.03,0.03,28.22,-1.99,9.1,-163.35
2021/10/13,18:09.1,48.5,33,127.625,0.026,-0.002,1.033,0,0,0.03,28.2,-1.89,9.24,-164.05
2021/10/13,18:10.1,47.625,31.25,128.375,0.026,-0.003,1.034,0.03,0,0,28.19,-1.84,9.1,-164.66
2021/10/13,18:11.1,46.75,31.375,127.75,0.026,-0.002,1.034,0.03,0,0.03,28.26,-1.78,9,-165.26
2021/10/13,18:12.0,44.125,28.875,129.625,0.026,-0.003,1.033,0,0,0,28.26,-1.75,8.6,-165.72
2021/10/13,18:13.0,42.875,30.375,131.125,0.026,-0.003,1.033,0.03,0,0.03,28.25,-1.68,8.43,-166.21
2021/10/13,18:14.0,47.25,31.625,128.375,0.026,-0.003,1.033,0,-0.061,0,28.28,-1.6,8.52,-166.85
2021/10/13,18:15.0,46.875,33.75,126.625,0.026,-0.003,1.034,0.03,-0.03,0.03,28.28,-1.47,8.75,-167.56
2021/10/13,18:16.0,46.625,38.375,129.25,0.026,-0.004,1.034,-0.03,-0.03,0.03,28.31,-1.24,9.15,-168.35
2021/10/13,18:17.0,45.875,30.875,130.625,0.026,-0.004,1.034,-0.03,-0.03,0.03,28.36,-1.28,8.67,-168.83
2021/10/13,18:18.1,42.875,34.125,130.5,0.025,-0.003,1.033,0.03,-0.03,0.03,28.33,-1.18,8.63,-169.4
2021/10/13,18:19.1,47.625,35.875,129.75,0.027,-0.003,1.033,0.03,0.03,0.061,28.36,-1.08,8.77,-170.09
2021/10/13,18:20.1,47.625,31.75,128.25,0.025,-0.004,1.033,0,0,0.03,28.33,-1.09,8.49,-170.66
2021/10/13,18:21.1,43.625,30.625,128.875,0.026,-0.003,1.034,-0.03,-0.061,-0.03,28.32,-1.09,8.16,-171.14
2021/10/13,18:22.0,46.375,32.875,129.375,0.026,-0.002,1.033,0.03,0,0.03,28.31,-1.03,8.14,-171.74
2021/10/13,18:23.0,46.375,33.125,130.25,0.026,-0.004,1.034,0.03,-0.03,0,28.34,-0.98,8.07,-172.32
2021/10/13,18:24.0,45.125,32.25,132.25,0.027,-0.003,1.034,0,0,0,28.37,-0.96,7.89,-172.83
2021/10/13,18:25.1,46.375,33.875,133.5,0.026,-0.004,1.034,0,-0.03,-0.03,28.36,-0.89,7.85,-173.4
2021/10/13,18:26.0,48.25,36,130.25,0.026,-0.003,1.034,0.03,-0.091,0,28.37,-0.76,8.04,-174.09
2021/10/13,18:27.1,45.625,33.625,128.75,0.026,-0.003,1.035,-0.03,-0.03,0.03,28.39,-0.72,7.94,-174.67
2021/10/13,18:28.0,44.375,34.125,128.75,0.026,-0.003,1.034,0.091,0.03,0.03,28.37,-0.65,7.89,-175.24
2021/10/13,18:29.1,45.375,33.5,129.5,0.027,-0.003,1.034,0.061,0.03,0,28.38,-0.62,7.75,-175.79
2021/10/13,18:30.1,46,35.875,128.125,0.026,-0.004,1.033,0.03,-0.03,-0.03,28.38,-0.52,7.84,-176.44
2021/10/13,18:31.1,45.375,34.5,125,0.026,-0.005,1.033,0.03,-0.03,0,28.42,-0.46,7.8,-177.06
2021/10/13,18:32.0,45.375,29.625,126.875,0.025,-0.003,1.033,0.061,0,0.03,28.41,-0.53,7.3,-177.49
2021/10/13,18:33.0,47.125,31.75,130.875,0.026,-0.004,1.033,0,-0.03,-0.03,28.41,-0.55,7.07,-177.99
2021/10/13,18:34.0,45.125,34,131.25,0.027,-0.003,1.033,0.061,-0.03,0.03,28.42,-0.47,7.09,-178.54
2021/10/13,18:35.0,46.125,37.75,121.875,0.026,-0.003,1.033,-0.03,-0.061,0.091,28.42,-0.23,7.53,-179.34
2021/10/13,18:36.0,46.125,33.125,129.75,0.026,-0.003,1.034,0,-0.03,0,28.43,-0.27,7.23,-179.83
2021/10/13,18:37.0,47.125,31.25,131.875,0.026,-0.003,1.034,0,0.03,0,28.44,-0.36,6.82,179.78
2021/10/13,18:38.0,47.75,30.375,130.25,0.025,-0.002,1.034,0.03,0,0,28.43,-0.4,6.51,179.34
2021/10/13,18:39.0,44.625,35.5,129.625,0.026,-0.003,1.033,0,-0.03,-0.03,28.41,-0.24,6.72,178.73
2021/10/13,18:40.0,45.5,33.25,131,0.026,-0.003,1.032,0.061,-0.03,-0.03,28.44,-0.23,6.59,178.24
2021/10/13,18:41.0,44.625,35,129.75,0.026,-0.003,1.034,0,-0.061,0,28.46,-0.14,6.65,177.68
2021/10/13,18:42.0,44.5,33.75,128,0.026,-0.004,1.034,-0.03,-0.061,0.03,28.46,-0.12,6.56,177.17
2021/10/13,18:43.0,42.75,35.75,123.25,0.026,-0.003,1.034,0.061,-0.03,0.061,28.45,0.03,6.74,176.55
2021/10/13,18:44.0,44,32.875,130.75,0.025,-0.004,1.033,-0.03,0.03,0.03,28.45,-0.02,6.42,176.12
2021/10/13,18:45.0,45.5,34,130.125,0.026,-0.003,1.033,0.03,0,0,28.5,-0.02,6.31,175.63
2021/10/13,18:45.9,45.875,30.375,132,0.026,-0.003,1.034,0.03,0,0,28.48,-0.12,5.89,175.27
2021/10/13,18:46.9,43.75,32.25,129.25,0.026,-0.002,1.033,0.03,-0.03,-0.03,28.47,-0.11,5.83,174.82
2021/10/13,18:47.9,44.75,32.875,129.125,0.026,-0.003,1.033,0.03,-0.03,-0.03,28.45,-0.07,5.79,174.34
2021/10/13,18:48.9,42.5,35.75,128.5,0.027,-0.002,1.035,0.061,0.03,0.03,28.49,0.08,6,173.78
2021/10/13,18:49.9,47.75,35.75,134.75,0.026,-0.002,1.034,0.061,0,0,28.49,0.09,5.92,173.3
2021/10/13,18:50.9,47.625,31.5,131.875,0.027,-0.003,1.033,-0.03,-0.03,0.03,28.45,-0.03,5.55,172.93
2021/10/13,18:51.9,43.5,33.75,126.375,0.027,-0.002,1.033,-0.03,0.03,0,28.46,0.04,5.62,172.43
2021/10/13,18:52.9,45.75,33.25,131.5,0.026,-0.004,1.033,0.091,-0.03,0.061,28.45,0.03,5.46,172.01
2021/10/13,18:53.9,45.625,34.375,131,0.026,-0.002,1.033,0,-0.061,-0.03,28.48,0.06,5.45,171.54
2021/10/13,18:54.9,43.5,34.375,130.25,0.027,-0.003,1.034,0,-0.03,0.03,28.44,0.11,5.44,171.08
2021/10/13,18:55.9,43.75,32.75,131.75,0.026,-0.003,1.034,0,-0.061,0,28.46,0.08,5.26,170.69
2021/10/13,18:56.9,45.125,35.25,124.5,0.026,-0.003,1.035,0,0,0.03,28.47,0.18,5.39,170.15
2021/10/13,18:57.9,46.375,32.625,133.125,0.026,-0.003,1.034,0.061,-0.03,-0.03,28.44,0.1,5.1,169.79
2021/10/13,18:58.9,43.875,33.75,131.25,0.026,-0.003,1.034,0.061,-0.03,0.061,28.49,0.13,5.04,169.38
2021/10/13,18:59.9,44.25,30.375,132.75,0.026,-0.003,1.033,0,-0.061,0.03,28.46,0.02,4.7,169.09
2021/10/13,19:00.9,47.25,35.125,126.625,0.026,-0.002,1.033,0.03,0,0,28.44,0.12,4.86,168.57
2021/10/13,19:01.9,43.5,30.625,127.625,0.027,-0.003,1.032,0,0,0,28.46,0.05,4.63,168.24
2021/10/13,19:02.9,44.25,33.25,132.75,0.026,-0.002,1.033,0,0,0.061,28.45,0.07,4.6,167.86
2021/10/13,19:03.8,44,32.75,131.5,0.026,-0.004,1.029,0,-0.061,0,28.39,0.08,4.51,167.48
2021/10/13,19:04.9,44.75,34.25,130.875,0.026,-0.002,1.03,0.03,-0.03,-0.03,28.37,0.13,4.56,167.06
2021/10/13,19:05.8,44.375,31.75,130.625,0.025,-0.003,1.03,0.061,-0.03,0,28.33,0.09,4.37,166.73
2021/10/13,19:06.8,44.25,31.25,132.375,0.027,-0.003,1.026,-0.061,0,0.03,28.28,0.02,4.18,166.42
2021/10/13,19:07.8,43.75,36.25,131.625,0.027,-0.003,1.027,0.03,-0.061,0.03,28.17,0.17,4.42,165.94
2021/10/13,19:08.8,47.125,30.5,133.5,0.026,-0.003,1.028,0.03,0.03,0,28.16,0.02,4.04,165.7
2021/10/13,19:09.9,43,34.875,129.375,0.026,-0.003,1.03,0,0,0,28.21,0.16,4.22,165.25
2021/10/13,19:10.8,45.25,32,127.5,0.026,-0.004,1.033,0.03,0,0.061,28.2,0.1,4.06,164.92
2021/10/13,19:11.8,42.875,30.375,131.125,0.026,-0.004,1.032,-0.061,-0.061,0.03,28.2,0.02,3.83,164.65
2021/10/13,19:12.8,47.25,33.625,129.625,0.026,-0.003,1.032,0,-0.061,0.03,28.19,0.04,3.84,164.28
2021/10/13,19:13.8,45.375,33.375,128.125,0.026,-0.003,1.031,0.061,0,0.03,28.18,0.08,3.85,163.9
2021/10/13,19:14.8,46,32.5,131,0.026,-0.002,1.031,0.03,0,0.03,28.13,0.05,3.74,163.59
2021/10/13,19:15.8,44.125,34.5,130.625,0.026,-0.002,1.033,0,0,0,28.15,0.12,3.84,163.2
2021/10/13,19:16.8,44.625,34,132,0.026,-0.002,1.033,0.03,-0.03,-0.03,28.16,0.14,3.81,162.85
2021/10/13,19:17.8,46.25,31.75,129.375,0.025,-0.004,1.032,-0.03,0.03,0.03,28.14,0.05,3.57,162.59
2021/10/13,19:18.8,46.375,32,130.375,0.026,-0.004,1.033,0,-0.03,0.03,28.13,0.01,3.42,162.3
2021/10/13,19:19.8,47.875,33.625,132.875,0.026,-0.004,1.032,0,0,0,28.12,0,3.36,161.99
2021/10/13,19:20.8,46.875,34.875,127.625,0.026,-0.003,1.034,0.061,0,0,28.13,0.07,3.45,161.59
2021/10/13,19:21.8,43.75,33.75,133.125,0.025,-0.004,1.032,0,0,0.03,28.17,0.1,3.43,161.28
2021/10/13,19:22.8,47.5,30,130.125,0.026,-0.004,1.033,0,0.03,0.061,28.15,-0.06,3.07,161.09
2021/10/13,19:23.8,42.125,33.375,123.625,0.027,-0.003,1.034,0.061,0,0,28.12,0.07,3.28,160.7
2021/10/13,19:24.8,45.875,32.375,134.25,0.026,-0.003,1.033,0,0,-0.03,28.14,0,3.12,160.45
2021/10/13,19:25.8,47.875,29.125,128.875,0.026,-0.003,1.033,0,0,0,28.17,-0.17,2.78,160.29
2021/10/13,19:26.8,44.375,29.5,130.5,0.025,-0.004,1.032,0.03,0.03,0.03,28.14,-0.2,2.66,160.08
2021/10/13,19:27.8,48.375,30.75,128.25,0.025,-0.004,1.033,0.03,-0.03,0.061,28.14,-0.23,2.56,159.85
2021/10/13,19:28.8,45.75,32.75,129.5,0.026,-0.003,1.032,0.061,0.03,0.03,28.16,-0.15,2.69,159.53
2021/10/13,19:29.8,47.875,37.25,131.5,0.024,-0.005,1.033,0,-0.03,0.061,28.13,0.03,2.93,159.11
2021/10/13,19:30.8,46,34.5,130.25,0.027,-0.003,1.033,0,0.03,0.03,28.18,0.04,2.96,158.8
2021/10/13,19:31.8,43.875,33.625,127,0.025,-0.003,1.033,0.03,-0.03,-0.03,28.18,0.07,2.97,158.49
2021/10/13,19:32.8,45.25,32.375,130.75,0.025,-0.004,1.032,0.03,-0.03,0.03,28.14,0.01,2.8,158.26
2021/10/13,19:33.7,47,32.25,130.75,0.027,-0.003,1.032,0,-0.03,0.03,28.14,-0.09,2.64,158.05
2021/10/13,19:34.8,45.5,30.125,129.875,0.027,-0.004,1.031,0,0.03,0,28.11,-0.2,2.43,157.87
2021/10/13,19:35.7,45.375,34.125,124.875,0.026,-0.003,1.031,0.061,-0.03,0.061,28.18,-0.09,2.59,157.53
2021/10/13,19:36.7,45.625,34,127.75,0.026,-0.003,1.033,0.061,-0.03,0,28.17,-0.06,2.64,157.24
2021/10/13,19:37.7,46.75,36.125,132,0.026,-0.003,1.033,0.061,-0.061,0.061,28.18,0,2.71,156.92
2021/10/13,19:38.7,47.125,34,129.25,0.025,-0.004,1.032,0.03,0,0,28.18,-0.05,2.6,156.68
2021/10/13,19:39.7,44.75,31.5,127.125,0.026,-0.003,1.032,0.03,0.061,0.061,28.23,-0.13,2.45,156.48
2021/10/13,19:40.7,44.75,32.625,133.125,0.026,-0.004,1.033,-0.03,-0.03,0.03,28.21,-0.16,2.36,156.27
2021/10/13,19:41.7,48.25,27.625,132.5,0.025,-0.002,1.033,0,0,0.03,28.22,-0.39,1.9,156.24
2021/10/13,19:42.7,47.625,32.5,133.75,0.025,-0.003,1.032,-0.03,0.03,0,28.22,-0.35,1.93,156.02
2021/10/13,19:43.7,46.25,38.625,126.125,0.025,-0.003,1.033,-0.03,0.03,0,28.24,-0.04,2.37,155.56
2021/10/13,19:44.7,44.25,34.625,127.75,0.025,-0.005,1.032,0.03,-0.03,0.03,28.27,0.01,2.41,155.27
2021/10/13,19:45.7,43.75,32.5,132.125,0.027,-0.004,1.033,0,0,0,28.26,-0.08,2.28,155.08
2021/10/13,19:46.7,49,32.375,130.25,0.025,-0.003,1.032,0,-0.061,-0.03,28.25,-0.22,2.04,154.94
2021/10/13,19:47.7,49.75,35.125,128.125,0.026,-0.003,1.034,0.03,0,0.061,28.31,-0.23,2.05,154.7
2021/10/13,19:48.7,47.25,32.125,127.75,0.026,-0.004,1.033,0.03,-0.03,-0.03,28.31,-0.3,1.92,154.53
2021/10/13,19:49.7,50.625,32.5,130.875,0.025,-0.002,1.033,0,-0.03,0,28.32,-0.4,1.75,154.4
2021/10/13,19:50.7,45.625,32.125,131,0.026,-0.003,1.032,0.03,-0.03,0,28.32,-0.39,1.76,154.2
2021/10/13,19:51.7,48,34.375,129.125,0.025,-0.004,1.033,0.03,0.03,0.03,28.34,-0.34,1.81,153.97
2021/10/13,19:52.7,44.25,34.125,127.625,0.026,-0.003,1.035,0.061,0,0,28.34,-0.24,1.96,153.7
2021/10/13,19:53.7,48.125,36.25,130.75,0.025,-0.004,1.033,0.061,-0.061,0.03,28.34,-0.2,1.99,153.45
2021/10/13,19:54.7,44.75,36.25,130.25,0.026,-0.004,1.032,0.03,-0.061,0.03,28.3,-0.11,2.11,153.16
2021/10/13,19:55.7,48.75,27.375,131.625,0.026,-0.003,1.032,0,0.03,0.091,28.3,-0.47,1.48,153.23
2021/10/13,19:56.7,45.125,37.75,126.875,0.024,-0.004,1.031,0.03,0,0.03,28.29,-0.18,1.87,152.84
2021/10/13,19:57.7,45.5,35.25,129.625,0.025,-0.004,1.031,0.061,0,0,28.25,-0.14,1.91,152.6
2021/10/13,19:58.7,46,33.875,133.125,0.026,-0.002,1.032,0.091,0,0.091,28.22,-0.22,1.82,152.44
2021/10/13,19:59.7,48.875,33.875,130.125,0.026,-0.003,1.032,0,0.03,-0.03,28.24,-0.32,1.67,152.31
2021/10/13,20:00.7,45.125,32.75,129.75,0.026,-0.005,1.032,0,-0.03,0.03,28.2,-0.36,1.6,152.14
2021/10/13,20:01.7,41.5,34.75,128.875,0.025,-0.003,1.031,0.03,-0.03,0,28.17,-0.21,1.81,151.87
2021/10/13,20:02.6,45.5,31.75,131,0.026,-0.002,1.033,0.061,-0.061,0.03,28.24,-0.35,1.62,151.77
2021/10/13,20:03.6,40.25,32.75,131.75,0.026,-0.002,1.032,0.061,-0.03,0,28.2,-0.28,1.73,151.56
2021/10/13,20:04.7,45.875,29.875,132,0.026,-0.003,1.033,0,-0.03,0.03,28.21,-0.48,1.4,151.52
2021/10/13,20:05.7,43.875,34.25,126.375,0.025,-0.003,1.032,0,0,0.061,28.2,-0.37,1.55,151.28
2021/10/13,20:06.7,46.625,34.25,128.875,0.026,-0.003,1.033,0,-0.03,0.03,28.2,-0.39,1.52,151.12
2021/10/13,20:07.7,45.75,33,131,0.025,-0.003,1.033,0.03,-0.03,0.03,28.22,-0.44,1.44,150.98
2021/10/13,20:08.7,41.75,31,133.875,0.027,-0.003,1.032,0.091,0,0.03,28.18,-0.48,1.41,150.85
2021/10/13,20:09.7,49.625,31.375,129,0.025,-0.003,1.034,0,-0.061,0.03,28.2,-0.64,1.14,150.82
2021/10/13,20:10.7,45.75,30.875,129.25,0.027,-0.003,1.033,0.03,0.061,0.03,28.25,-0.69,1.08,150.72
2021/10/13,20:11.6,44.875,31.375,132,0.026,-0.003,1.033,0.03,0.091,0.061,28.21,-0.67,1.09,150.6
2021/10/13,20:12.7,47.375,32.75,132.375,0.025,-0.003,1.032,0,-0.03,0,28.21,-0.67,1.07,150.47
2021/10/13,20:13.7,46.625,30.625,135.875,0.026,-0.003,1.032,0.03,0.03,0,28.25,-0.75,0.96,150.41
2021/10/13,20:14.7,48.5,34,132.5,0.026,-0.003,1.032,0,0,0,28.23,-0.71,1.02,150.25
2021/10/13,20:15.7,46.5,36.875,128.375,0.026,-0.004,1.033,-0.03,0,0.03,28.28,-0.53,1.27,149.98
2021/10/13,20:16.7,47.375,31.5,136.125,0.026,-0.003,1.034,0.03,0,0.03,28.26,-0.67,1.07,149.93
2021/10/13,20:17.6,46.75,31.375,131.75,0.025,-0.003,1.033,0,-0.061,0.03,28.32,-0.72,0.96,149.86
2021/10/13,20:18.6,48,33.25,131.25,0.025,-0.004,1.032,0.03,-0.03,0.03,28.34,-0.72,0.95,149.74
2021/10/13,20:19.6,44.5,33.5,132,0.026,-0.003,1.032,0.03,-0.03,0,28.3,-0.63,1.08,149.57
2021/10/13,20:20.6,46.375,34.375,132.125,0.026,-0.003,1.032,0,-0.03,0.061,28.31,-0.6,1.12,149.41
2021/10/13,20:21.6,42.625,31.125,132.5,0.026,-0.002,1.032,-0.061,-0.061,0.03,28.31,-0.63,1.09,149.3
2021/10/13,20:22.6,48.625,30.375,130.5,0.025,-0.004,1.034,0,-0.03,0.03,28.34,-0.8,0.8,149.31
